,Datum,Anfang,Ende,Biomasse [MWh] Originalauflösungen,Wasserkraft [MWh] Originalauflösungen,Wind Offshore [MWh] Originalauflösungen,Wind Onshore [MWh] Originalauflösungen,Photovoltaik [MWh] Originalauflösungen,Sonstige Erneuerbare [MWh] Originalauflösungen,Kernenergie [MWh] Originalauflösungen,Braunkohle [MWh] Originalauflösungen,Steinkohle [MWh] Originalauflösungen,Erdgas [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen,Sonstige Konventionelle [MWh] Originalauflösungen,hour
12668,2023-05-13,00:00,00:15,1078.5,539.5,397.0,3486.25,0.0,31.75,0.0,1900.25,458.25,1178.0,151.25,286.25,0
12669,2023-05-13,00:15,00:30,1071.0,538.75,418.25,3435.5,0.0,31.75,0.0,1901.0,444.5,1118.0,105.0,287.25,0
12670,2023-05-13,00:30,00:45,1070.0,539.25,446.25,3370.75,0.0,31.75,0.0,1891.25,442.5,1026.25,65.5,288.25,0
12671,2023-05-13,00:45,01:00,1067.5,547.25,436.5,3268.0,0.0,31.75,0.0,1848.0,442.0,965.25,74.75,288.25,0
12672,2023-05-13,01:00,01:15,1060.75,558.0,430.75,3164.75,0.0,31.75,0.0,1744.5,437.75,914.0,64.25,288.25,1
12673,2023-05-13,01:15,01:30,1060.75,557.25,409.75,3080.5,0.0,31.75,0.0,1709.25,439.5,905.75,61.25,287.75,1
12674,2023-05-13,01:30,01:45,1061.75,547.0,376.0,3006.5,0.0,31.75,0.0,1707.25,438.5,899.75,56.75,287.25,1
12675,2023-05-13,01:45,02:00,1062.25,526.5,360.25,2924.0,0.0,31.75,0.0,1616.5,438.5,896.25,45.5,286.5,1
12676,2023-05-13,02:00,02:15,1062.5,535.0,351.25,2819.5,0.0,31.75,0.0,1532.25,435.5,918.5,39.75,284.75,2
12677,2023-05-13,02:15,02:30,1063.5,514.75,341.25,2727.0,0.0,31.75,0.0,1466.5,435.0,917.0,11.5,286.5,2
12678,2023-05-13,02:30,02:45,1062.5,523.5,339.25,2646.0,0.0,31.75,0.0,1448.25,438.0,917.75,19.25,286.75,2
12679,2023-05-13,02:45,03:00,1061.5,528.75,332.5,2572.0,0.0,31.75,0.0,1443.5,441.0,908.5,35.0,287.5,2
12680,2023-05-13,03:00,03:15,1061.75,535.75,327.5,2493.0,0.0,31.75,0.0,1467.25,439.75,909.5,80.25,287.75,3
12681,2023-05-13,03:15,03:30,1064.5,539.75,313.75,2430.5,0.0,31.75,0.0,1456.75,436.5,905.25,77.25,287.5,3
12682,2023-05-13,03:30,03:45,1067.25,531.75,294.25,2385.75,0.0,31.75,0.0,1436.5,437.25,903.0,87.25,287.75,3
12683,2023-05-13,03:45,04:00,1068.0,519.5,277.5,2325.75,0.0,31.75,0.0,1428.75,435.0,912.0,153.75,287.75,3
12684,2023-05-13,04:00,04:15,1068.5,521.25,268.5,2277.5,0.0,31.75,0.0,1477.25,441.25,896.25,190.25,287.75,4
12685,2023-05-13,04:15,04:30,1071.75,525.0,263.25,2258.25,0.0,31.75,0.0,1479.25,436.25,912.5,177.0,287.25,4
12686,2023-05-13,04:30,04:45,1072.5,544.25,259.0,2224.75,0.0,31.75,0.0,1493.0,438.75,928.5,139.0,288.5,4
12687,2023-05-13,04:45,05:00,1073.0,547.5,252.25,2198.75,0.0,31.75,0.0,1522.5,442.5,929.25,142.0,289.0,4
12688,2023-05-13,05:00,05:15,1074.5,536.75,255.25,2176.75,1.25,32.0,0.0,1562.5,449.75,919.75,72.0,288.5,5
12689,2023-05-13,05:15,05:30,1076.0,504.5,272.5,2158.25,6.5,32.25,0.0,1562.25,449.0,933.5,55.75,289.5,5
12690,2023-05-13,05:30,05:45,1079.25,511.5,278.75,2177.75,28.75,32.25,0.0,1568.75,445.25,937.75,80.5,289.25,5
12691,2023-05-13,05:45,06:00,1080.5,518.5,279.5,2179.25,76.0,32.25,0.0,1557.5,446.0,932.75,78.0,289.75,5
12692,2023-05-13,06:00,06:15,1096.0,509.0,280.5,2149.75,169.75,32.5,0.0,1496.5,457.75,930.75,60.5,290.0,6
12693,2023-05-13,06:15,06:30,1105.0,529.5,282.75,2115.0,312.0,33.0,0.0,1510.25,455.25,940.0,78.25,290.5,6
12694,2023-05-13,06:30,06:45,1108.5,522.75,286.0,2094.75,502.75,33.0,0.0,1484.0,454.75,938.0,59.25,286.0,6
12695,2023-05-13,06:45,07:00,1115.25,506.0,303.0,2038.75,748.75,33.0,0.0,1480.25,453.0,939.5,44.75,286.75,6
12696,2023-05-13,07:00,07:15,1122.75,513.25,326.0,1934.25,1032.5,32.25,0.0,1478.5,460.0,929.0,68.25,290.25,7
